timestamp,open,high,low,close,volume
2020-01-01T00:00:00+00:00,100.000000,102.776357,98.550554,101.326911,1672.3595
2020-01-01T01:00:00+00:00,101.326911,102.433576,99.478682,100.585348,1373.5387
2020-01-01T02:00:00+00:00,100.585348,102.030587,98.147131,99.592371,1535.9140
2020-01-01T03:00:00+00:00,99.592371,100.299453,99.048130,99.755213,898.8931
2020-01-01T04:00:00+00:00,99.755213,99.854722,99.690629,99.790138,716.3368
2020-01-01T05:00:00+00:00,99.790138,100.678594,99.470100,100.358556,1761.8210
2020-01-01T06:00:00+00:00,100.358556,100.737854,100.213335,100.592633,1363.0360
2020-01-01T07:00:00+00:00,100.592633,101.737462,99.678215,100.823044,1041.2868
2020-01-01T08:00:00+00:00,100.823044,102.106288,99.790325,101.073569,1263.3353
2020-01-01T09:00:00+00:00,101.073569,102.327797,99.979642,101.233870,1168.2805
2020-01-01T10:00:00+00:00,101.233870,102.071467,100.504512,101.342109,1096.6783
2020-01-01T11:00:00+00:00,101.342109,102.533914,101.289857,102.481661,1599.4855
2020-01-01T12:00:00+00:00,102.481661,104.312080,101.367804,103.198223,1268.0562
2020-01-01T13:00:00+00:00,103.198223,105.242183,100.670340,102.714300,1216.4419
2020-01-01T14:00:00+00:00,102.714300,104.053620,102.078113,103.417434,1284.9354
2020-01-01T15:00:00+00:00,103.417434,104.415250,100.858706,101.856523,1678.9791
2020-01-01T16:00:00+00:00,101.856523,103.950719,100.527025,102.621222,1286.3817
2020-01-01T17:00:00+00:00,102.621222,105.418820,101.152708,103.950306,1382.9189
2020-01-01T18:00:00+00:00,103.950306,103.996319,102.558805,102.604818,1797.0520
2020-01-01T19:00:00+00:00,102.604818,103.111933,102.293356,102.800471,897.4851
2020-01-01T20:00:00+00:00,102.800471,104.584625,101.652342,103.436495,1221.2614
2020-01-01T21:00:00+00:00,103.436495,104.221393,101.210019,101.994916,1854.0756
2020-01-01T22:00:00+00:00,101.994916,102.088626,100.178241,100.271950,1653.6469
2020-01-01T23:00:00+00:00,100.271950,100.517137,99.925406,100.170592,1053.7386
2020-01-02T00:00:00+00:00,100.170592,102.137643,99.749164,101.716215,2032.3462
2020-01-02T01:00:00+00:00,101.716215,102.204032,101.115136,101.602953,1131.4685
2020-01-02T02:00:00+00:00,101.602953,101.643481,98.751281,98.791809,2434.9294
2020-01-02T03:00:00+00:00,98.791809,99.250564,97.149553,97.608307,1490.7554
2020-01-02T04:00:00+00:00,97.608307,97.816524,95.057653,95.265869,2018.7809
2020-01-02T05:00:00+00:00,95.265869,95.410944,94.654568,94.799643,1495.4930
2020-01-02T06:00:00+00:00,94.799643,94.952956,94.772639,94.925951,1144.3750
2020-01-02T07:00:00+00:00,94.925951,96.103151,92.072068,93.249268,1675.6288
2020-01-02T08:00:00+00:00,93.249268,94.738437,92.198553,93.687723,1039.2505
2020-01-02T09:00:00+00:00,93.687723,95.463806,91.569100,93.345184,1322.6768
2020-01-02T10:00:00+00:00,93.345184,93.610574,92.545345,92.810735,1056.8185
2020-01-02T11:00:00+00:00,92.810735,93.342608,92.275001,92.806874,1146.4576
2020-01-02T12:00:00+00:00,92.806874,93.117446,91.272828,91.583400,1495.1321
2020-01-02T13:00:00+00:00,91.583400,92.234706,90.303519,90.954825,1369.6154
2020-01-02T14:00:00+00:00,90.954825,92.597624,89.873304,91.516103,1537.5135
2020-01-02T15:00:00+00:00,91.516103,92.007513,89.804938,90.296348,1318.6427
2020-01-02T16:00:00+00:00,90.296348,92.029242,88.532885,90.265779,978.1983
